group,sampler_type,literal,mean,std,median,10,90,error
adapt_metric=True__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.03822367514327766,0.011238115667481051,0.037941883733002,0.024231025292370353,0.05293462208948632,error_param_squared
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.16237841141106832,0.1657925925919251,0.12187035395910086,0.07438439426939604,0.2547524083631312,error_param_squared
adapt_metric=True__metric=identity__sampler_type=nuts,NUTS,,0.021753535623798302,0.005443691804519867,0.02106228070150322,0.015424601510866399,0.028999747494171304,error_param_squared
adapt_metric=True__damping=0.08__max_proposals=1__metric=1__probabilistic=False__reduction_factor=4__sampler_type=ghmc__step_count_method=const_step_count__step_size_factor=2,ghmc,,0.032886726105953196,0.010496697655140412,0.030953474769925597,0.020941727632995635,0.047108978067973685,error_param_squared
group,sampler_type,literal,mean,std,median,10,90,error
adapt_metric=True__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.04246304088429859,0.015317564596424907,0.0406478184611962,0.02432133760803236,0.06416018949600448,error_param
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.2609978259212772,0.2502105623664727,0.16837951032797416,0.09062113987777926,0.5365329035825614,error_param
adapt_metric=True__metric=identity__sampler_type=nuts,NUTS,,0.018821725138745235,0.005988511558870532,0.017865206641533446,0.012342019862780124,0.026185306317144115,error_param
adapt_metric=True__damping=0.08__max_proposals=1__metric=1__probabilistic=False__reduction_factor=4__sampler_type=ghmc__step_count_method=const_step_count__step_size_factor=2,ghmc,,0.041558558809599855,0.016051202101116838,0.039529854557133856,0.026167046023608934,0.058390887886145944,error_param
adapt_metric=True__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.03822367514327766,0.011238115667481051,0.037941883733002,0.024231025292370353,0.05293462208948632,error_param_squared
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.16237841141106832,0.1657925925919251,0.12187035395910086,0.07438439426939604,0.2547524083631312,error_param_squared
adapt_metric=True__metric=identity__sampler_type=nuts,NUTS,,0.021753535623798302,0.005443691804519867,0.02106228070150322,0.015424601510866399,0.028999747494171304,error_param_squared
adapt_metric=True__damping=0.08__max_proposals=1__metric=1__probabilistic=False__reduction_factor=4__sampler_type=ghmc__step_count_method=const_step_count__step_size_factor=2,ghmc,,0.032886726105953196,0.010496697655140412,0.030953474769925597,0.020941727632995635,0.047108978067973685,error_param_squared
group,sampler_type,literal,mean,std,median,10,90,error
adapt_metric=True__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.04246304088429859,0.015317564596424907,0.0406478184611962,0.02432133760803236,0.06416018949600448,error_param
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.2609978259212772,0.2502105623664727,0.16837951032797416,0.09062113987777926,0.5365329035825614,error_param
adapt_metric=True__metric=identity__sampler_type=nuts,NUTS,,0.018821725138745235,0.005988511558870532,0.017865206641533446,0.012342019862780124,0.026185306317144115,error_param
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc-no-refresh__step_count_method=const_step_count__step_size_factor=2,drghmc-no-refresh,,0.10474573134818022,0.04159076462381485,0.09206419120507534,0.05934721109256245,0.15597567179764496,error_param
adapt_metric=True__damping=0.08__max_proposals=1__metric=1__probabilistic=False__reduction_factor=4__sampler_type=ghmc__step_count_method=const_step_count__step_size_factor=2,ghmc,,0.041558558809599855,0.016051202101116838,0.039529854557133856,0.026167046023608934,0.058390887886145944,error_param
adapt_metric=True__damping=1.0__metric=1__probabilistic=False__sampler_type=hmc__step_count_factor=0.9__step_size_factor=1,hmc,,0.11748816492256837,0.09486336614953082,0.08625340177648198,0.042119754680564045,0.24212246848742547,error_param
adapt_metric=True__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.03822367514327766,0.011238115667481051,0.037941883733002,0.024231025292370353,0.05293462208948632,error_param_squared
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.16237841141106832,0.1657925925919251,0.12187035395910086,0.07438439426939604,0.2547524083631312,error_param_squared
adapt_metric=True__metric=identity__sampler_type=nuts,NUTS,,0.021753535623798302,0.005443691804519867,0.02106228070150322,0.015424601510866399,0.028999747494171304,error_param_squared
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc-no-refresh__step_count_method=const_step_count__step_size_factor=2,drghmc-no-refresh,,0.06822722127409182,0.02041951943024685,0.06537491620961508,0.0447048682872803,0.09193692226548303,error_param_squared
adapt_metric=True__damping=0.08__max_proposals=1__metric=1__probabilistic=False__reduction_factor=4__sampler_type=ghmc__step_count_method=const_step_count__step_size_factor=2,ghmc,,0.032886726105953196,0.010496697655140412,0.030953474769925597,0.020941727632995635,0.047108978067973685,error_param_squared
adapt_metric=True__damping=1.0__metric=1__probabilistic=False__sampler_type=hmc__step_count_factor=0.9__step_size_factor=1,hmc,,0.09625406159156916,0.12343999535955422,0.05406660869452915,0.0326525268540585,0.21291896381366868,error_param_squared
group,sampler_type,literal,mean,std,median,10,90,error
adapt_metric=True__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.04246304088429859,0.015317564596424907,0.0406478184611962,0.02432133760803236,0.06416018949600448,error_param
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc-refresh__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC_Refresh,,0.10474573134818022,0.04159076462381485,0.09206419120507534,0.05934721109256245,0.15597567179764496,error_param
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.2609978259212772,0.2502105623664727,0.16837951032797416,0.09062113987777926,0.5365329035825614,error_param
adapt_metric=True__damping=0.08__max_proposals=1__metric=1__probabilistic=False__reduction_factor=4__sampler_type=ghmc__step_count_method=const_step_count__step_size_factor=2,G-HMC,,0.1292034985399583,0.045216723429518324,0.12191465329244056,0.07558349077758453,0.18824275921942668,error_param
adapt_metric=True__damping=1.0__metric=1__probabilistic=False__sampler_type=hmc__step_count_factor=0.9__step_size_factor=1,HMC,,0.11748816492256837,0.09486336614953082,0.08625340177648198,0.042119754680564045,0.24212246848742547,error_param
adapt_metric=True__metric=identity__sampler_type=nuts,NUTS,,0.018821725138745235,0.005988511558870532,0.017865206641533446,0.012342019862780124,0.026185306317144115,error_param
adapt_metric=True__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.03822367514327766,0.011238115667481051,0.037941883733002,0.024231025292370353,0.05293462208948632,error_param_squared
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc-refresh__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC_Refresh,,0.06822722127409182,0.02041951943024685,0.06537491620961508,0.0447048682872803,0.09193692226548303,error_param_squared
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.16237841141106832,0.1657925925919251,0.12187035395910086,0.07438439426939604,0.2547524083631312,error_param_squared
adapt_metric=True__damping=0.08__max_proposals=1__metric=1__probabilistic=False__reduction_factor=4__sampler_type=ghmc__step_count_method=const_step_count__step_size_factor=2,G-HMC,,0.1011077830611743,0.036610747295151846,0.09730279798096914,0.06254270379012303,0.14107095144903145,error_param_squared
adapt_metric=True__damping=1.0__metric=1__probabilistic=False__sampler_type=hmc__step_count_factor=0.9__step_size_factor=1,HMC,,0.09625406159156916,0.12343999535955422,0.05406660869452915,0.0326525268540585,0.21291896381366868,error_param_squared
adapt_metric=True__metric=identity__sampler_type=nuts,NUTS,,0.021753535623798302,0.005443691804519867,0.02106228070150322,0.015424601510866399,0.028999747494171304,error_param_squared
group,sampler_type,literal,mean,std,median,10,90,error
adapt_metric=True__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.04246304088429859,0.015317564596424907,0.0406478184611962,0.02432133760803236,0.06416018949600448,error_param
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc-refresh__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC_Refresh,,0.10474573134818022,0.04159076462381485,0.09206419120507534,0.05934721109256245,0.15597567179764496,error_param
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.2609978259212772,0.2502105623664727,0.16837951032797416,0.09062113987777926,0.5365329035825614,error_param
adapt_metric=True__damping=0.08__max_proposals=1__metric=1__probabilistic=False__reduction_factor=4__sampler_type=ghmc__step_count_method=const_step_count__step_size_factor=2,G-HMC,,0.1292034985399583,0.045216723429518324,0.12191465329244056,0.07558349077758453,0.18824275921942668,error_param
adapt_metric=True__damping=1.0__metric=1__probabilistic=False__sampler_type=hmc__step_count_factor=0.9__step_size_factor=1,HMC,,0.11748816492256837,0.09486336614953082,0.08625340177648198,0.042119754680564045,0.24212246848742547,error_param
adapt_metric=True__metric=identity__sampler_type=nuts,NUTS,,0.018821725138745235,0.005988511558870532,0.017865206641533446,0.012342019862780124,0.026185306317144115,error_param
adapt_metric=True__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.03822367514327766,0.011238115667481051,0.037941883733002,0.024231025292370353,0.05293462208948632,error_param_squared
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc-refresh__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC_Refresh,,0.06822722127409182,0.02041951943024685,0.06537491620961508,0.0447048682872803,0.09193692226548303,error_param_squared
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.16237841141106832,0.1657925925919251,0.12187035395910086,0.07438439426939604,0.2547524083631312,error_param_squared
adapt_metric=True__damping=0.08__max_proposals=1__metric=1__probabilistic=False__reduction_factor=4__sampler_type=ghmc__step_count_method=const_step_count__step_size_factor=2,G-HMC,,0.1011077830611743,0.036610747295151846,0.09730279798096914,0.06254270379012303,0.14107095144903145,error_param_squared
adapt_metric=True__damping=1.0__metric=1__probabilistic=False__sampler_type=hmc__step_count_factor=0.9__step_size_factor=1,HMC,,0.09625406159156916,0.12343999535955422,0.05406660869452915,0.0326525268540585,0.21291896381366868,error_param_squared
adapt_metric=True__metric=identity__sampler_type=nuts,NUTS,,0.021753535623798302,0.005443691804519867,0.02106228070150322,0.015424601510866399,0.028999747494171304,error_param_squared
group,sampler_type,literal,mean,std,median,10,90,error
adapt_metric=True__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.04246304088429859,0.015317564596424907,0.0406478184611962,0.02432133760803236,0.06416018949600448,error_param
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc-refresh__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC_Refresh,,0.10474573134818022,0.04159076462381485,0.09206419120507534,0.05934721109256245,0.15597567179764496,error_param
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.2609978259212772,0.2502105623664727,0.16837951032797416,0.09062113987777926,0.5365329035825614,error_param
adapt_metric=True__damping=0.08__max_proposals=1__metric=1__probabilistic=False__reduction_factor=4__sampler_type=ghmc__step_count_method=const_step_count__step_size_factor=2,G-HMC,,0.1292034985399583,0.045216723429518324,0.12191465329244056,0.07558349077758453,0.18824275921942668,error_param
adapt_metric=True__damping=1.0__metric=1__probabilistic=False__sampler_type=hmc__step_count_factor=0.9__step_size_factor=1,HMC,,0.11748816492256837,0.09486336614953082,0.08625340177648198,0.042119754680564045,0.24212246848742547,error_param
adapt_metric=True__metric=identity__sampler_type=nuts,NUTS,,0.018821725138745235,0.005988511558870532,0.017865206641533446,0.012342019862780124,0.026185306317144115,error_param
adapt_metric=True__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.03822367514327766,0.011238115667481051,0.037941883733002,0.024231025292370353,0.05293462208948632,error_param_squared
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc-refresh__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC_Refresh,,0.06822722127409182,0.02041951943024685,0.06537491620961508,0.0447048682872803,0.09193692226548303,error_param_squared
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.16237841141106832,0.1657925925919251,0.12187035395910086,0.07438439426939604,0.2547524083631312,error_param_squared
adapt_metric=True__damping=0.08__max_proposals=1__metric=1__probabilistic=False__reduction_factor=4__sampler_type=ghmc__step_count_method=const_step_count__step_size_factor=2,G-HMC,,0.1011077830611743,0.036610747295151846,0.09730279798096914,0.06254270379012303,0.14107095144903145,error_param_squared
adapt_metric=True__damping=1.0__metric=1__probabilistic=False__sampler_type=hmc__step_count_factor=0.9__step_size_factor=1,HMC,,0.09625406159156916,0.12343999535955422,0.05406660869452915,0.0326525268540585,0.21291896381366868,error_param_squared
adapt_metric=True__metric=identity__sampler_type=nuts,NUTS,,0.021753535623798302,0.005443691804519867,0.02106228070150322,0.015424601510866399,0.028999747494171304,error_param_squared
group,sampler_type,literal,mean,std,median,10,90,error
adapt_metric=True__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.04246304088429859,0.015317564596424907,0.0406478184611962,0.02432133760803236,0.06416018949600448,error_param
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc-refresh__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC_Refresh,,0.10474573134818022,0.04159076462381485,0.09206419120507534,0.05934721109256245,0.15597567179764496,error_param
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.2609978259212772,0.2502105623664727,0.16837951032797416,0.09062113987777926,0.5365329035825614,error_param
adapt_metric=True__damping=0.08__max_proposals=1__metric=1__probabilistic=False__reduction_factor=4__sampler_type=ghmc__step_count_method=const_step_count__step_size_factor=2,G-HMC,,0.1292034985399583,0.045216723429518324,0.12191465329244056,0.07558349077758453,0.18824275921942668,error_param
adapt_metric=True__damping=1.0__metric=1__probabilistic=False__sampler_type=hmc__step_count_factor=0.9__step_size_factor=1,HMC,,0.11748816492256837,0.09486336614953082,0.08625340177648198,0.042119754680564045,0.24212246848742547,error_param
adapt_metric=True__metric=identity__sampler_type=nuts,NUTS,,0.018821725138745235,0.005988511558870532,0.017865206641533446,0.012342019862780124,0.026185306317144115,error_param
adapt_metric=True__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.03822367514327766,0.011238115667481051,0.037941883733002,0.024231025292370353,0.05293462208948632,error_param_squared
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc-refresh__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC_Refresh,,0.06822722127409182,0.02041951943024685,0.06537491620961508,0.0447048682872803,0.09193692226548303,error_param_squared
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.16237841141106832,0.1657925925919251,0.12187035395910086,0.07438439426939604,0.2547524083631312,error_param_squared
adapt_metric=True__damping=0.08__max_proposals=1__metric=1__probabilistic=False__reduction_factor=4__sampler_type=ghmc__step_count_method=const_step_count__step_size_factor=2,G-HMC,,0.1011077830611743,0.036610747295151846,0.09730279798096914,0.06254270379012303,0.14107095144903145,error_param_squared
adapt_metric=True__damping=1.0__metric=1__probabilistic=False__sampler_type=hmc__step_count_factor=0.9__step_size_factor=1,HMC,,0.09625406159156916,0.12343999535955422,0.05406660869452915,0.0326525268540585,0.21291896381366868,error_param_squared
adapt_metric=True__metric=identity__sampler_type=nuts,NUTS,,0.021753535623798302,0.005443691804519867,0.02106228070150322,0.015424601510866399,0.028999747494171304,error_param_squared
