group,sampler_type,literal,mean,std,median,10,90,error
adapt_metric=True__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.231461759512342,0.19189805482779398,0.20386116629735002,0.04620655451736147,0.4336933990102388,error_param
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.6859729613023147,0.4857044557064795,0.5948647683436074,0.08134122721765594,1.418909073067937,error_param
adapt_metric=True__metric=identity__sampler_type=nuts,NUTS,,0.33857440425067575,0.2537012424253944,0.2959704730398997,0.056764573844006384,0.6755921273995781,error_param
adapt_metric=True__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.18744504718841784,0.22968080721545,0.15228690128394626,0.04411555931108039,0.3163693627780585,error_param_squared
adapt_metric=True__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.4806150649628232,0.47460802551112724,0.3996623834016572,0.06452980652868257,0.8956589707370625,error_param_squared
adapt_metric=True__metric=identity__sampler_type=nuts,NUTS,,0.20143342505178422,0.1245340278202713,0.19414107819356718,0.06431048708477949,0.31058811620917304,error_param_squared
group,sampler_type,literal,mean,std,median,10,90,error
adapt_metric=False__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.2889479483230683,0.3923066682369252,0.18733406095451277,0.04774879554021459,0.5353876117604688,error_param
adapt_metric=False__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.61734364949476,0.49876516056421205,0.5233928560329604,0.09377554678227303,1.3575250278862239,error_param
adapt_metric=False__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.2828183884718744,0.4720177038680691,0.19833230452759523,0.039575202975668446,0.39363307737289654,error_param_squared
adapt_metric=False__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.5052171808101733,0.4701012905297442,0.40517798189468324,0.14960853114420763,0.9441824242199897,error_param_squared
group,sampler_type,literal,mean,std,median,10,90,error
adapt_metric=False__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.2889479483230683,0.3923066682369252,0.18733406095451277,0.04774879554021459,0.5353876117604688,error_param
adapt_metric=False__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.61734364949476,0.49876516056421205,0.5233928560329604,0.09377554678227303,1.3575250278862239,error_param
adapt_metric=False__metric=identity__sampler_type=nuts,NUTS,,0.23251917724857185,0.19252013075612148,0.1756590100539999,0.037136295237355677,0.4832179220894023,error_param
adapt_metric=False__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.2828183884718744,0.4720177038680691,0.19833230452759523,0.039575202975668446,0.39363307737289654,error_param_squared
adapt_metric=False__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.5052171808101733,0.4701012905297442,0.40517798189468324,0.14960853114420763,0.9441824242199897,error_param_squared
adapt_metric=False__metric=identity__sampler_type=nuts,NUTS,,0.1888791955726098,0.1251464928769319,0.1819939063361882,0.03845547508385608,0.30966895992307997,error_param_squared
