group,sampler_type,literal,mean,std,median,10,90,error
adapt_metric=False__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,drghmc,,0.21051869896467887,0.2651104448100061,0.13489993698189534,0.044049615060828634,0.4562394722654386,error_param
adapt_metric=False__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,drhmc,,0.7829680609729356,0.8297434154801152,0.5318100000000004,0.21601366666666819,1.6060231614821092,error_param
adapt_metric=True__metric=identity__sampler_type=nuts,nuts,,0.29534604154596567,0.22525399609073776,0.23878491986066858,0.04412853866306037,0.5974740149982714,error_param
adapt_metric=False__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,drghmc,,0.19074716584850182,0.21028393933441222,0.15250358240780076,0.04072735904572843,0.36721061003867383,error_param_squared
adapt_metric=False__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,drhmc,,0.5664899195619075,0.43014895950166054,0.5539668601932186,0.14597011401577248,0.7053152259376717,error_param_squared
adapt_metric=True__metric=identity__sampler_type=nuts,nuts,,0.18213780722145045,0.08462586203065123,0.19157315135883524,0.05851935357389667,0.28525510335726295,error_param_squared
group,sampler_type,literal,mean,std,median,10,90,error
adapt_metric=False__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.15507879783833,0.16739165422884142,0.11528975471387669,0.04106660738079815,0.29703669389384424,error_param
adapt_metric=False__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.544556582944875,0.3706757846311246,0.48870410990676344,0.09049117163959669,1.0514698599534966,error_param
adapt_metric=False__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.15902118798435716,0.1697664107358449,0.14308051590055018,0.05151509924629642,0.25020971627698635,error_param_squared
adapt_metric=False__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.28450065313386796,0.21937662421116066,0.26064025821870207,0.04447438383483858,0.5285559978203634,error_param_squared
group,sampler_type,literal,mean,std,median,10,90,error
adapt_metric=False__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.15507879783833,0.16739165422884142,0.11528975471387669,0.04106660738079815,0.29703669389384424,error_param
adapt_metric=False__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.544556582944875,0.3706757846311246,0.48870410990676344,0.09049117163959669,1.0514698599534966,error_param
adapt_metric=False__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.15902118798435716,0.1697664107358449,0.14308051590055018,0.05151509924629642,0.25020971627698635,error_param_squared
adapt_metric=False__damping=1.0__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drhmc__step_count_factor=0.9__step_size_factor=2,DR-HMC,,0.28450065313386796,0.21937662421116066,0.26064025821870207,0.04447438383483858,0.5285559978203634,error_param_squared
group,sampler_type,literal,mean,std,median,10,90,error
adapt_metric=False__damping=0.08__max_proposals=3__metric=1__probabilistic=False__reduction_factor=4__sampler_type=drghmc__step_count_method=const_step_count__step_size_factor=2,DR-G-HMC,,0.15507879783833,0.16739165422884142,0.11528975471387669,0.04106660738079815,0.29703669389384424,error_param
